2.876702483199770066e-01 1.093737795999048584e-03 1.372678212851405810e+01 5.188235973316293936e+00 2.864307663697407413e-02
2.859093685988428613e-01 1.102658628789617446e-03 1.764871987951807242e+01 5.882906626506024139e+00 2.807729942172809690e-02
2.878499299241743525e-01 1.092827288771202471e-03 9.804844377510040232e+00 4.384859707383812477e+00 2.847796627179044471e-02
2.870413627052862404e-01 1.096924253854014838e-03 1.568775100401606615e+01 5.546457558252915199e+00 2.840240972854635171e-02
2.869635006768007091e-01 1.097318733269631551e-03 1.372678212851405810e+01 5.188235973316293936e+00 2.845737020258853889e-02
2.840047435943507947e-01 1.112303291021433547e-03 1.176581325301204828e+01 4.803373146459231968e+00 2.774120004363200831e-02
2.814832117487811591e-01 1.125064729455979400e-03 1.176581325301204828e+01 4.803373146459231968e+00 2.731619708927124357e-02
2.870653202525125236e-01 1.096802874044920228e-03 9.804844377510040232e+00 4.384859707383812477e+00 2.847440431864090016e-02
2.855320372300284015e-01 1.104569728662783881e-03 1.764871987951807242e+01 5.882906626506024139e+00 2.805350291729769019e-02
2.856039098717073621e-01 1.104205723496245800e-03 9.804844377510040232e+00 4.384859707383812477e+00 2.821912751204025405e-02
