randoms0189.csv 4999 0.0849750016 28 1 1 1 27
randoms0496.csv 4999 0.0849750016 53 1 1 1 52
randoms0473.csv 5000 0.084992 122 0 0 0 122
randoms0019.csv 3466 0.0589164544 72 2 0 0 70
randoms0460.csv 5000 0.084992 97 1 0 0 97
randoms0499.csv 5000 0.084992 94 0 0 0 94
randoms0370.csv 5000 0.084992 45 0 0 0 45
randoms0314.csv 4999 0.0849750016 30 0 0 0 30
randoms0297.csv 4999 0.0849750016 21 3 0 0 18
randoms0500.csv 5000 0.084992 79 0 0 0 79
randoms0329.csv 4999 0.0849750016 29 3 1 1 27
randoms0360.csv 5000 0.084992 34 0 0 0 34
randoms0052.csv 5000 0.084992 91 3 0 0 90
randoms0221.csv 4999 0.0849750016 32 2 0 0 31
randoms0448.csv 4999 0.0849750016 148 1 0 0 148
randoms0420.csv 5000 0.084992 59 1 0 0 58
randoms0077.csv 4999 0.0849750016 62 0 0 0 62
randoms0335.csv 5000 0.084992 38 3 0 0 36
randoms0283.csv 4999 0.0849750016 29 2 1 1 28
randoms0445.csv 4999 0.0849750016 140 1 1 1 139
randoms0138.csv 5000 0.084992 38 1 0 0 37
randoms0400.csv 5000 0.084992 61 2 0 0 60
randoms0117.csv 5000 0.084992 105 2 0 0 105
randoms0009.csv 4999 0.0849750016 90 2 0 0 89
randoms0388.csv 4999 0.0849750016 43 3 0 0 40
randoms0110.csv 4999 0.0849750016 143 3 0 0 142
randoms0004.csv 5000 0.084992 121 1 0 0 120
randoms0389.csv 5000 0.084992 36 1 0 0 36
randoms0512.csv 5000 0.084992 62 0 0 0 62
randoms0319.csv 5000 0.084992 35 3 0 0 33
randoms0185.csv 4999 0.0849750016 28 1 0 0 27
randoms0160.csv 5000 0.084992 31 0 0 0 31
randoms0442.csv 4999 0.0849750016 102 2 0 0 100
randoms0510.csv 4999 0.0849750016 50 1 0 0 49
randoms0131.csv 4999 0.0849750016 61 3 1 1 58
randoms0229.csv 4999 0.0849750016 25 1 0 0 24
randoms0517.csv 5000 0.084992 53 0 0 0 53
