nuria_randoms0217.csv 5000 0.084992 2 1 1 0
nuria_randoms0211.csv 5000 0.084992 3 3 0 0
nuria_randoms0234.csv 5000 0.084992 2 2 0 0
nuria_randoms0215.csv 5000 0.084992 0 0 0 0
nuria_randoms0204.csv 5000 0.084992 2 2 0 0
nuria_randoms0221.csv 5000 0.084992 1 1 0 0
nuria_randoms0208.csv 5000 0.084992 3 3 0 0
nuria_randoms0231.csv 5000 0.084992 1 1 0 0
nuria_randoms0226.csv 5000 0.084992 0 0 0 0
nuria_randoms0209.csv 5000 0.084992 3 3 0 0
nuria_randoms0214.csv 5000 0.084992 2 2 0 0
nuria_randoms0220.csv 5000 0.084992 2 2 0 0
nuria_randoms0203.csv 5000 0.084992 0 0 0 0
nuria_randoms0236.csv 5000 0.084992 1 1 0 0
nuria_randoms0225.csv 5000 0.084992 2 2 0 0
nuria_randoms0230.csv 5000 0.084992 1 1 0 0
nuria_randoms0237.csv 5000 0.084992 0 0 0 0
nuria_randoms0273.csv 5000 0.084992 1 1 0 0
nuria_randoms0240.csv 5000 0.084992 1 1 0 0
nuria_randoms0238.csv 5000 0.084992 3 3 0 0
nuria_randoms0239.csv 5000 0.084992 2 2 0 0
nuria_randoms0241.csv 5000 0.084992 0 0 0 0
nuria_randoms0242.csv 5000 0.084992 1 1 0 0
nuria_randoms0243.csv 5000 0.084992 1 1 0 0
nuria_randoms0244.csv 5000 0.084992 0 0 0 0
nuria_randoms0245.csv 5000 0.084992 1 1 0 0
nuria_randoms0247.csv 5000 0.084992 3 1 2 0
nuria_randoms0246.csv 5000 0.084992 4 4 0 0
nuria_randoms0249.csv 5000 0.084992 1 1 0 0
nuria_randoms0268.csv 5000 0.084992 0 0 0 0
nuria_randoms0253.csv 5000 0.084992 1 1 0 0
nuria_randoms0251.csv 5000 0.084992 0 0 0 0
nuria_randoms0252.csv 5000 0.084992 0 0 0 0
nuria_randoms0254.csv 5000 0.084992 1 1 0 0
nuria_randoms0256.csv 5000 0.084992 3 3 0 0
nuria_randoms0257.csv 5000 0.084992 3 3 0 0
nuria_randoms0255.csv 5000 0.084992 0 0 0 0
nuria_randoms0258.csv 5000 0.084992 1 1 0 0
nuria_randoms0223.csv 5000 0.084992 3 2 1 0
nuria_randoms0228.csv 5000 0.084992 1 1 0 0
nuria_randoms0259.csv 5000 0.084992 3 3 0 0
nuria_randoms0260.csv 5000 0.084992 0 0 0 0
nuria_randoms0218.csv 5000 0.084992 1 1 0 0
nuria_randoms0212.csv 5000 0.084992 1 1 0 0
nuria_randoms0261.csv 5000 0.084992 3 3 0 0
nuria_randoms0201.csv 5000 0.084992 2 1 1 0
nuria_randoms0206.csv 5000 0.084992 0 0 0 0
nuria_randoms0264.csv 5000 0.084992 2 2 0 0
nuria_randoms0235.csv 5000 0.084992 1 1 0 0
nuria_randoms0265.csv 5000 0.084992 2 2 0 0
nuria_randoms0267.csv 5000 0.084992 2 2 0 0
nuria_randoms0271.csv 5000 0.084992 3 3 0 0
nuria_randoms0270.csv 5000 0.084992 0 0 0 0
nuria_randoms0274.csv 5000 0.084992 2 2 0 0
nuria_randoms0269.csv 5000 0.084992 2 1 1 0
nuria_randoms0266.csv 5000 0.084992 0 0 0 0
nuria_randoms0272.csv 5000 0.084992 3 3 0 0
nuria_randoms0275.csv 5000 0.084992 1 1 0 0
nuria_randoms0277.csv 5000 0.084992 2 2 0 0
