randoms0138.csv 5000 0.084992 44
randoms0019.csv 3466 0.0589164544 72
randoms0044.csv 5000 0.084992 72
randoms0483.csv 5000 0.084992 89
randoms0495.csv 4999 0.0849750016 62
randoms0429.csv 5000 0.084992 54
randoms0465.csv 5000 0.084992 110
randoms0441.csv 5000 0.084992 93
randoms0509.csv 5000 0.084992 50
randoms0131.csv 4999 0.0849750016 50
randoms0365.csv 5000 0.084992 82
randoms0107.csv 5000 0.084992 94
randoms0480.csv 5000 0.084992 122
randoms0344.csv 5000 0.084992 34
randoms0364.csv 5000 0.084992 77
randoms0080.csv 5000 0.084992 50
randoms0461.csv 5000 0.084992 115
randoms0283.csv 4999 0.0849750016 28
randoms0113.csv 5000 0.084992 89
randoms0190.csv 5000 0.084992 41
randoms0002.csv 4999 0.0849750016 101
randoms0427.csv 5000 0.084992 50
randoms0357.csv 4999 0.0849750016 37
randoms0179.csv 5000 0.084992 33
randoms0359.csv 4999 0.0849750016 29
randoms0196.csv 5000 0.084992 44
randoms0106.csv 4999 0.0849750016 77
randoms0471.csv 5000 0.084992 125
randoms0220.csv 4999 0.0849750016 47
randoms0070.csv 4999 0.0849750016 61
randoms0010.csv 5000 0.084992 88
randoms0502.csv 5000 0.084992 70
randoms0434.csv 4999 0.0849750016 69
randoms0326.csv 5000 0.084992 22
randoms0043.csv 5000 0.084992 69
randoms0341.csv 5000 0.084992 38
randoms0421.csv 5000 0.084992 55
randoms0069.csv 5000 0.084992 63
randoms0012.csv 5000 0.084992 86
randoms0150.csv 5000 0.084992 38
randoms0263.csv 5000 0.084992 28
randoms0067.csv 5000 0.084992 47
randoms0382.csv 5000 0.084992 34
randoms0313.csv 5000 0.084992 30
randoms0479.csv 5000 0.084992 95
randoms0315.csv 5000 0.084992 23
randoms0078.csv 4999 0.0849750016 62
randoms0488.csv 5000 0.084992 80
randoms0208.csv 4999 0.0849750016 37
randoms0011.csv 5000 0.084992 93
randoms0355.csv 5000 0.084992 41
randoms0321.csv 4999 0.0849750016 29
randoms0379.csv 5000 0.084992 46
randoms0147.csv 4999 0.0849750016 32
randoms0295.csv 4999 0.0849750016 37
randoms0005.csv 5000 0.084992 100
randoms0310.csv 5000 0.084992 32
randoms0317.csv 5000 0.084992 25
randoms0091.csv 5000 0.084992 46
randoms0085.csv 5000 0.084992 35
randoms0016.csv 5000 0.084992 88
randoms0186.csv 5000 0.084992 27
randoms0242.csv 5000 0.084992 35
randoms0519.csv 5000 0.084992 41
randoms0462.csv 5000 0.084992 92
randoms0017.csv 5000 0.084992 71
randoms0256.csv 5000 0.084992 27
randoms0169.csv 5000 0.084992 33
randoms0222.csv 4999 0.0849750016 39
randoms0510.csv 4999 0.0849750016 58
randoms0296.csv 4999 0.0849750016 30
randoms0486.csv 5000 0.084992 87
randoms0182.csv 4999 0.0849750016 34
randoms0308.csv 4999 0.0849750016 37
randoms0289.csv 5000 0.084992 22
randoms0157.csv 5000 0.084992 29
randoms0006.csv 4999 0.0849750016 115
randoms0474.csv 4999 0.0849750016 98
randoms0077.csv 4999 0.0849750016 56
randoms0408.csv 5000 0.084992 49
randoms0257.csv 4999 0.0849750016 30
randoms0143.csv 5000 0.084992 30
randoms0202.csv 5000 0.084992 52
randoms0476.csv 5000 0.084992 124
randoms0388.csv 4999 0.0849750016 50
randoms0149.csv 5000 0.084992 39
randoms0170.csv 5000 0.084992 40
randoms0342.csv 4999 0.0849750016 30
randoms0367.csv 5000 0.084992 65
randoms0447.csv 5000 0.084992 135
randoms0062.csv 5000 0.084992 55
randoms0144.csv 5000 0.084992 38
randoms0361.csv 5000 0.084992 43
randoms0052.csv 5000 0.084992 107
randoms0487.csv 5000 0.084992 108
randoms0309.csv 4999 0.0849750016 46
randoms0515.csv 5000 0.084992 51
randoms0455.csv 5000 0.084992 104
randoms0114.csv 4999 0.0849750016 100
randoms0457.csv 5000 0.084992 109
randoms0247.csv 5000 0.084992 27
randoms0518.csv 5000 0.084992 30
randoms0116.csv 5000 0.084992 112
randoms0063.csv 5000 0.084992 48
randoms0185.csv 4999 0.0849750016 30
randoms0204.csv 5000 0.084992 35
randoms0267.csv 5000 0.084992 30
randoms0216.csv 4998 0.08495800319999999 31
randoms0125.csv 5000 0.084992 74
randoms0402.csv 4999 0.0849750016 70
randoms0056.csv 5000 0.084992 81
randoms0076.csv 4999 0.0849750016 59
randoms0468.csv 5000 0.084992 107
randoms0215.csv 5000 0.084992 35
randoms0489.csv 5000 0.084992 81
randoms0229.csv 4999 0.0849750016 26
randoms0047.csv 4999 0.0849750016 122
randoms0244.csv 4999 0.0849750016 45
randoms0111.csv 5000 0.084992 122
randoms0133.csv 4999 0.0849750016 52
randoms0448.csv 4999 0.0849750016 150
randoms0014.csv 5000 0.084992 68
randoms0156.csv 4999 0.0849750016 50
randoms0105.csv 5000 0.084992 65
randoms0206.csv 4999 0.0849750016 40
randoms0411.csv 5000 0.084992 66
randoms0201.csv 5000 0.084992 30
randoms0409.csv 5000 0.084992 71
randoms0132.csv 5000 0.084992 67
randoms0172.csv 5000 0.084992 32
randoms0083.csv 4999 0.0849750016 50
randoms0004.csv 5000 0.084992 123
randoms0329.csv 4999 0.0849750016 44
randoms0135.csv 5000 0.084992 30
randoms0118.csv 5000 0.084992 128
randoms0273.csv 5000 0.084992 32
randoms0055.csv 5000 0.084992 88
randoms0420.csv 5000 0.084992 69
randoms0103.csv 5000 0.084992 51
randoms0419.csv 4999 0.0849750016 52
randoms0485.csv 5000 0.084992 114
randoms0049.csv 5000 0.084992 140
randoms0075.csv 5000 0.084992 75
randoms0123.csv 4999 0.0849750016 75
randoms0254.csv 5000 0.084992 26
randoms0013.csv 5000 0.084992 82
randoms0189.csv 4999 0.0849750016 30
randoms0371.csv 5000 0.084992 48
randoms0338.csv 5000 0.084992 31
randoms0352.csv 5000 0.084992 36
randoms0399.csv 4999 0.0849750016 67
randoms0276.csv 4998 0.08495800319999999 30
randoms0484.csv 5000 0.084992 94
randoms0445.csv 4999 0.0849750016 130
randoms0054.csv 5000 0.084992 86
randoms0458.csv 4999 0.0849750016 128
randoms0108.csv 4999 0.0849750016 107
randoms0074.csv 4999 0.0849750016 80
randoms0397.csv 4999 0.0849750016 39
randoms0496.csv 4999 0.0849750016 55
randoms0048.csv 5000 0.084992 126
randoms0505.csv 5000 0.084992 57
randoms0413.csv 5000 0.084992 72
randoms0416.csv 4999 0.0849750016 49
randoms0330.csv 4999 0.0849750016 24
randoms0181.csv 5000 0.084992 32
randoms0269.csv 5000 0.084992 25
randoms0166.csv 4999 0.0849750016 33
randoms0092.csv 5000 0.084992 44
randoms0117.csv 5000 0.084992 99
randoms0003.csv 4998 0.08495800319999999 124
randoms0316.csv 5000 0.084992 33
randoms0294.csv 5000 0.084992 38
randoms0400.csv 5000 0.084992 66
randoms0449.csv 5000 0.084992 168
randoms0430.csv 5000 0.084992 55
randoms0477.csv 4999 0.0849750016 117
randoms0180.csv 5000 0.084992 29
randoms0205.csv 5000 0.084992 25
randoms0403.csv 5000 0.084992 46
