9.356739856973442793e-01 2.175094433022595891e-03 2.839482931726907736e+03 7.461995478178513963e+01 4.288225600371048385e-01
9.435799762820282766e-01 2.210357324976154961e-03 2.980672690763052287e+03 7.645264138435746304e+01 4.345201619843191976e-01
9.370096189552113985e-01 2.181075965425726543e-03 2.939492344377510108e+03 7.592267775243921335e+01 4.298363812224820224e-01
9.493597345503766993e-01 2.235907403375016634e-03 2.968906877510040431e+03 7.630159881064774652e+01 4.415709573312869285e-01
9.412740623614954671e-01 2.200108559467392651e-03 2.915960717871485940e+03 7.561817380717731396e+01 4.329497140967561997e-01
9.423222050526467442e-01 2.204770883899012570e-03 2.927726531124498251e+03 7.577057874608456700e+01 4.350508737238822921e-01
9.454965800601334847e-01 2.218852190484606277e-03 3.015970130522088766e+03 7.690398920340572886e+01 4.390482085482765306e-01
9.488566260586240864e-01 2.233691463749102376e-03 2.937531375502008359e+03 7.589734908526146739e+01 4.422312942129162927e-01
9.479103029431846794e-01 2.229519120894713196e-03 2.943414282128514060e+03 7.597330975390043761e+01 4.401002245877833063e-01
9.441369892550400822e-01 2.212828377792002994e-03 2.966945908634538227e+03 7.627639596972548475e+01 4.367467389852099924e-01
