randoms0617.csv 1000 0.0169984 10
randoms0673.csv 1000 0.0169984 5
randoms0022.csv 1000 0.0169984 7
randoms0589.csv 1000 0.0169984 3
randoms0211.csv 1000 0.0169984 8
randoms0270.csv 999 0.0169814016 5
randoms0384.csv 1000 0.0169984 7
randoms0410.csv 1000 0.0169984 6
randoms0339.csv 1000 0.0169984 6
randoms0686.csv 1000 0.0169984 7
randoms0596.csv 1000 0.0169984 11
randoms0587.csv 1000 0.0169984 8
randoms0209.csv 1000 0.0169984 10
randoms0453.csv 1000 0.0169984 5
randoms0332.csv 1000 0.0169984 11
randoms0656.csv 1000 0.0169984 11
randoms0613.csv 1000 0.0169984 12
randoms0122.csv 1000 0.0169984 7
randoms0395.csv 1000 0.0169984 8
randoms0088.csv 1000 0.0169984 4
randoms0322.csv 1000 0.0169984 7
randoms0662.csv 1000 0.0169984 12
randoms0728.csv 1000 0.0169984 14
randoms0137.csv 1000 0.0169984 2
randoms0732.csv 1000 0.0169984 10
randoms0391.csv 1000 0.0169984 7
randoms0532.csv 1000 0.0169984 4
randoms0020.csv 1000 0.0169984 9
randoms0269.csv 1000 0.0169984 10
randoms0191.csv 1000 0.0169984 13
randoms0079.csv 1000 0.0169984 7
randoms0474.csv 1000 0.0169984 9
randoms0194.csv 999 0.0169814016 7
randoms0672.csv 1000 0.0169984 11
randoms0257.csv 1000 0.0169984 4
randoms0448.csv 1000 0.0169984 5
randoms0202.csv 1000 0.0169984 11
randoms0385.csv 1000 0.0169984 7
randoms0195.csv 999 0.0169814016 7
randoms0736.csv 1000 0.0169984 9
randoms0473.csv 1000 0.0169984 4
randoms0463.csv 999 0.0169814016 6
randoms0408.csv 1000 0.0169984 5
randoms0275.csv 1000 0.0169984 2
randoms0657.csv 1000 0.0169984 7
randoms0008.csv 1000 0.0169984 4
randoms0075.csv 1000 0.0169984 8
randoms0606.csv 1000 0.0169984 11
randoms0247.csv 1000 0.0169984 7
randoms0519.csv 1000 0.0169984 6
randoms0002.csv 1000 0.0169984 6
randoms0398.csv 1000 0.0169984 7
randoms0378.csv 1000 0.0169984 5
randoms0470.csv 1000 0.0169984 11
randoms0319.csv 1000 0.0169984 11
randoms0611.csv 1000 0.0169984 11
randoms0458.csv 1000 0.0169984 8
randoms0274.csv 1000 0.0169984 11
randoms0605.csv 1000 0.0169984 8
randoms0263.csv 1000 0.0169984 6
randoms0253.csv 1000 0.0169984 11
randoms0445.csv 1000 0.0169984 11
randoms0664.csv 1000 0.0169984 7
randoms0476.csv 1000 0.0169984 9
randoms0342.csv 1000 0.0169984 6
