randoms0673.csv 1000 0.0169984 43
randoms0662.csv 1000 0.0169984 56
randoms0585.csv 1000 0.0169984 70
randoms0211.csv 1000 0.0169984 46
randoms0207.csv 1000 0.0169984 66
randoms0131.csv 1000 0.0169984 60
randoms0209.csv 1000 0.0169984 63
randoms0270.csv 999 0.0169814016 58
randoms0253.csv 1000 0.0169984 54
randoms0410.csv 1000 0.0169984 66
randoms0122.csv 1000 0.0169984 46
randoms0530.csv 1000 0.0169984 67
randoms0146.csv 998 0.0169644032 43
randoms0022.csv 1000 0.0169984 55
randoms0587.csv 1000 0.0169984 66
randoms0470.csv 1000 0.0169984 65
randoms0192.csv 1000 0.0169984 53
randoms0403.csv 1000 0.0169984 51
randoms0071.csv 1000 0.0169984 40
randoms0257.csv 1000 0.0169984 60
randoms0384.csv 1000 0.0169984 55
randoms0247.csv 1000 0.0169984 52
randoms0686.csv 1000 0.0169984 60
randoms0088.csv 1000 0.0169984 62
randoms0142.csv 1000 0.0169984 49
randoms0453.csv 1000 0.0169984 63
randoms0378.csv 1000 0.0169984 60
randoms0080.csv 1000 0.0169984 57
randoms0070.csv 1000 0.0169984 46
randoms0519.csv 1000 0.0169984 53
randoms0395.csv 1000 0.0169984 72
randoms0332.csv 1000 0.0169984 56
randoms0000.csv 999 0.0169814016 47
randoms0461.csv 1000 0.0169984 58
randoms0398.csv 1000 0.0169984 48
randoms0596.csv 1000 0.0169984 62
randoms0062.csv 1000 0.0169984 49
randoms0186.csv 999 0.0169814016 51
randoms0269.csv 1000 0.0169984 64
randoms0191.csv 1000 0.0169984 60
randoms0677.csv 1000 0.0169984 59
randoms0075.csv 1000 0.0169984 45
randoms0265.csv 1000 0.0169984 58
randoms0654.csv 1000 0.0169984 70
randoms0532.csv 1000 0.0169984 47
randoms0251.csv 1000 0.0169984 66
randoms0391.csv 1000 0.0169984 66
randoms0195.csv 999 0.0169814016 54
randoms0275.csv 1000 0.0169984 46
randoms0660.csv 1000 0.0169984 55
randoms0449.csv 1000 0.0169984 69
randoms0202.csv 1000 0.0169984 55
randoms0473.csv 1000 0.0169984 64
randoms0208.csv 1000 0.0169984 52
randoms0194.csv 999 0.0169814016 42
randoms0322.csv 1000 0.0169984 47
randoms0133.csv 1000 0.0169984 46
randoms0656.csv 1000 0.0169984 44
randoms0339.csv 1000 0.0169984 58
randoms0732.csv 1000 0.0169984 55
randoms0613.csv 1000 0.0169984 55
randoms0125.csv 1000 0.0169984 41
randoms0463.csv 999 0.0169814016 53
randoms0525.csv 1000 0.0169984 56
randoms0614.csv 1000 0.0169984 52
randoms0452.csv 1000 0.0169984 66
randoms0135.csv 1000 0.0169984 42
randoms0541.csv 1000 0.0169984 47
randoms0381.csv 1000 0.0169984 56
randoms0385.csv 1000 0.0169984 57
randoms0540.csv 1000 0.0169984 69
randoms0606.csv 1000 0.0169984 58
randoms0523.csv 1000 0.0169984 69
randoms0020.csv 1000 0.0169984 41
randoms0408.csv 1000 0.0169984 45
randoms0657.csv 1000 0.0169984 50
randoms0445.csv 1000 0.0169984 64
randoms0458.csv 1000 0.0169984 48
randoms0143.csv 1000 0.0169984 55
randoms0534.csv 1000 0.0169984 73
randoms0337.csv 1000 0.0169984 55
randoms0468.csv 1000 0.0169984 64
randoms0475.csv 1000 0.0169984 57
randoms0533.csv 1000 0.0169984 63
randoms0671.csv 1000 0.0169984 60
randoms0664.csv 1000 0.0169984 58
randoms0448.csv 1000 0.0169984 56
randoms0609.csv 1000 0.0169984 61
randoms0527.csv 1000 0.0169984 47
randoms0258.csv 999 0.0169814016 70
randoms0736.csv 1000 0.0169984 62
randoms0342.csv 1000 0.0169984 56
randoms0688.csv 1000 0.0169984 48
randoms0005.csv 1000 0.0169984 45
randoms0012.csv 1000 0.0169984 50
randoms0003.csv 1000 0.0169984 39
randoms0129.csv 1000 0.0169984 58
randoms0390.csv 1000 0.0169984 63
randoms0539.csv 1000 0.0169984 66
randoms0335.csv 1000 0.0169984 73
randoms0079.csv 1000 0.0169984 49
randoms0727.csv 1000 0.0169984 51
randoms0084.csv 1000 0.0169984 38
randoms0679.csv 1000 0.0169984 48
randoms0085.csv 1000 0.0169984 47
randoms0589.csv 1000 0.0169984 57
randoms0250.csv 1000 0.0169984 64
randoms0593.csv 1000 0.0169984 53
randoms0137.csv 1000 0.0169984 36
randoms0730.csv 1000 0.0169984 60
randoms0140.csv 1000 0.0169984 58
randoms0126.csv 999 0.0169814016 51
randoms0141.csv 1000 0.0169984 47
randoms0591.csv 1000 0.0169984 56
randoms0002.csv 1000 0.0169984 37
randoms0407.csv 1000 0.0169984 55
randoms0405.csv 1000 0.0169984 52
randoms0027.csv 1000 0.0169984 51
randoms0130.csv 1000 0.0169984 56
randoms0025.csv 1000 0.0169984 50
randoms0254.csv 1000 0.0169984 58
randoms0600.csv 1000 0.0169984 57
randoms0274.csv 1000 0.0169984 56
randoms0584.csv 1000 0.0169984 60
randoms0474.csv 1000 0.0169984 55
randoms0147.csv 1000 0.0169984 54
randoms0120.csv 1000 0.0169984 48
randoms0150.csv 1000 0.0169984 54
randoms0340.csv 1000 0.0169984 51
randoms0314.csv 1000 0.0169984 50
randoms0334.csv 1000 0.0169984 47
randoms0382.csv 1000 0.0169984 58
randoms0007.csv 1000 0.0169984 53
randoms0009.csv 1000 0.0169984 28
randoms0612.csv 1000 0.0169984 50
randoms0182.csv 1000 0.0169984 57
randoms0682.csv 1000 0.0169984 74
randoms0472.csv 1000 0.0169984 61
randoms0444.csv 1000 0.0169984 70
randoms0190.csv 1000 0.0169984 63
randoms0582.csv 1000 0.0169984 55
randoms0320.csv 1000 0.0169984 68
randoms0536.csv 1000 0.0169984 66
randoms0271.csv 1000 0.0169984 45
randoms0183.csv 1000 0.0169984 51
randoms0521.csv 1000 0.0169984 61
randoms0689.csv 1000 0.0169984 56
randoms0476.csv 1000 0.0169984 67
randoms0067.csv 1000 0.0169984 55
randoms0545.csv 1000 0.0169984 71
randoms0193.csv 1000 0.0169984 37
randoms0681.csv 1000 0.0169984 71
randoms0330.csv 1000 0.0169984 67
randoms0201.csv 999 0.0169814016 45
randoms0255.csv 1000 0.0169984 51
randoms0454.csv 999 0.0169814016 49
randoms0252.csv 1000 0.0169984 47
randoms0518.csv 1000 0.0169984 52
randoms0017.csv 1000 0.0169984 43
randoms0387.csv 1000 0.0169984 60
randoms0263.csv 1000 0.0169984 47
randoms0542.csv 1000 0.0169984 69
randoms0072.csv 1000 0.0169984 51
randoms0024.csv 1000 0.0169984 30
randoms0729.csv 1000 0.0169984 59
randoms0388.csv 1000 0.0169984 56
randoms0313.csv 1000 0.0169984 51
randoms0087.csv 999 0.0169814016 41
randoms0404.csv 1000 0.0169984 57
randoms0198.csv 1000 0.0169984 56
randoms0277.csv 1000 0.0169984 51
randoms0672.csv 1000 0.0169984 55
randoms0212.csv 1000 0.0169984 51
randoms0513.csv 1000 0.0169984 66
randoms0683.csv 1000 0.0169984 65
randoms0401.csv 1000 0.0169984 59
randoms0676.csv 1000 0.0169984 60
randoms0594.csv 1000 0.0169984 45
randoms0460.csv 1000 0.0169984 56
randoms0329.csv 1000 0.0169984 61
randoms0731.csv 1000 0.0169984 62
randoms0380.csv 1000 0.0169984 53
randoms0318.csv 1000 0.0169984 46
randoms0323.csv 1000 0.0169984 56
randoms0319.csv 1000 0.0169984 57
randoms0611.csv 1000 0.0169984 57
randoms0086.csv 1000 0.0169984 45
randoms0331.csv 1000 0.0169984 49
randoms0196.csv 1000 0.0169984 58
