5.761251950772845885e+05
3.262988522103554569e+05
3.032364112634171615e+05
2.973926266986019909e+05
2.947825216707533109e+05
2.928323638738466543e+05
2.911436878455596161e+05
2.894073015513873543e+05
2.874439519103706116e+05
2.850825634665593388e+05
2.829111169544393197e+05
2.802281096441656118e+05
2.773288313891360303e+05
2.743820530386921018e+05
2.710238475687298924e+05
2.675721806041904492e+05
2.639520414378463756e+05
2.602330661979279539e+05
2.566068616769200016e+05
2.531495746530328179e+05
2.494832757283708779e+05
2.456200943497851549e+05
2.415446412464285386e+05
2.377448846089149301e+05
2.337314275415340089e+05
2.295367867807566945e+05
2.253912984643815726e+05
2.213109669382753491e+05
2.172054008753566886e+05
2.131621659069404996e+05
2.092564903993938060e+05
2.053530617966008431e+05
2.013136994564880442e+05
1.972512369654550857e+05
1.934097885921286361e+05
1.893843330162652128e+05
1.857782549098394520e+05
1.817618656764294428e+05
1.784249214016683109e+05
1.749666699077422963e+05
1.712722977701770142e+05
1.678315998981568555e+05
1.644261021063934022e+05
1.611496429289208027e+05
1.578561420304890489e+05
1.546341352038780169e+05
1.513891365164337622e+05
1.482883566042153107e+05
1.450739300465723791e+05
1.422798123837453022e+05
1.394237890166112920e+05
1.366894874073196552e+05
1.339970111308350170e+05
1.312855437113075168e+05
1.286466555544991134e+05
1.261092474587452598e+05
1.236541256060120068e+05
1.212926135528250015e+05
1.189149834377311927e+05
1.166334070155662630e+05
1.144622855715802289e+05
1.122852294940585853e+05
1.102065864173259470e+05
1.080561982456155383e+05
1.061353713350214239e+05
1.041051425174237957e+05
1.021146203713298601e+05
1.001634057136754855e+05
9.831614963172521675e+04
9.645521676652700990e+04
9.455187448230684095e+04
9.273297032467449026e+04
9.102444837604786153e+04
8.925751389113643381e+04
8.761058049983433739e+04
8.595910004067397676e+04
8.440663566883929889e+04
8.293094453789042018e+04
8.136340424943913240e+04
7.988531534461163392e+04
7.841686537660600152e+04
7.711621622170087358e+04
7.577630803881990141e+04
7.451937694171415933e+04
7.317330420833689277e+04
7.208443370825017337e+04
7.073724669338890817e+04
6.955074813413430820e+04
6.837062386611109832e+04
6.726331819196307333e+04
6.614787915642293228e+04
6.514010700671544328e+04
6.408272488260114915e+04
6.309113900054960686e+04
6.205796582970573945e+04
6.107985618042736314e+04
6.016728152361194225e+04
5.920811150205901504e+04
5.830617128542398132e+04
5.749079428070192807e+04
5.660983253160650929e+04
5.584607371390137268e+04
5.520053119315181539e+04
5.416861759916438314e+04
5.341946100468010263e+04
5.262903619927838736e+04
5.183794184374075849e+04
